========== OUTPUT ==========
Cloudlet ID	Data center ID	VM ID	Time	Start Time	Finish Time
677				2		4		0.11		9.56		9.67
676				2		1		0.11		9.67		9.78
675				2		2		0.11		9.67		9.78
674				2		3		0.11		9.67		9.78
673				2		4		0.11		9.67		9.78
672				2		1		0.11		9.78		9.89
671				2		2		0.11		9.78		9.89
670				2		3		0.11		9.78		9.89
669				2		4		0.11		9.78		9.89
668				2		1		0.11		9.89		10
667				2		2		0.11		9.89		10
666				2		3		0.11		9.89		10
665				2		4		0.11		9.89		10
664				2		1		0.11		10		10.11
663				2		2		0.11		10		10.11
662				2		3		0.11		10		10.11
661				2		4		0.11		10		10.11
660				2		1		0.11		10.11		10.22
659				2		2		0.11		10.11		10.22
658				2		3		0.11		10.11		10.22
657				2		4		0.11		10.11		10.22
656				2		1		0.11		10.22		10.33
655				2		2		0.11		10.22		10.33
654				2		3		0.11		10.22		10.33
653				2		4		0.11		10.22		10.33
652				2		1		0.11		10.33		10.44
651				2		2		0.11		10.33		10.44
650				2		3		0.11		10.33		10.44
649				2		4		0.11		10.33		10.44
648				2		1		0.11		10.44		10.55
647				2		2		0.11		10.44		10.55
646				2		3		0.11		10.44		10.55
645				2		4		0.11		10.44		10.55
644				2		1		0.11		10.55		10.66
643				2		2		0.11		10.55		10.66
642				2		3		0.11		10.55		10.66
641				2		4		0.11		10.55		10.66
640				2		1		0.11		10.66		10.77
639				2		2		0.11		10.66		10.77
638				2		3		0.11		10.66		10.77
637				2		4		0.11		10.66		10.77
636				2		1		0.11		10.77		10.88
635				2		2		0.11		10.77		10.88
634				2		3		0.11		10.77		10.88
633				2		4		0.11		10.77		10.88
632				2		1		0.11		10.88		10.99
631				2		2		0.11		10.88		10.99
630				2		3		0.11		10.88		10.99
629				2		4		0.11		10.88		10.99
628				2		1		0.11		10.99		11.1
627				2		2		0.11		10.99		11.1
626				2		3		0.11		10.99		11.1
625				2		4		0.11		10.99		11.1
624				2		1		0.11		11.1		11.21
623				2		2		0.11		11.1		11.21
622				2		3		0.11		11.1		11.21
621				2		4		0.11		11.1		11.21
620				2		1		0.11		11.21		11.32
619				2		2		0.11		11.21		11.32
618				2		3		0.11		11.21		11.32
617				2		4		0.11		11.21		11.32
616				2		1		0.11		11.32		11.43
615				2		2		0.11		11.32		11.43
614				2		3		0.11		11.32		11.43
613				2		4		0.11		11.32		11.43
612				2		1		0.11		11.43		11.54
611				2		2		0.11		11.43		11.54
610				2		3		0.11		11.43		11.54
609				2		4		0.11		11.43		11.54
608				2		1		0.11		11.54		11.65
607				2		2		0.11		11.54		11.65
606				2		3		0.11		11.54		11.65
605				2		4		0.11		11.54		11.65
604				2		1		0.11		11.65		11.76
603				2		2		0.11		11.65		11.76
602				2		3		0.11		11.65		11.76
601				2		4		0.11		11.65		11.76
600				2		1		0.11		11.76		11.87
599				2		2		0.11		11.76		11.87
598				2		3		0.11		11.76		11.87
597				2		4		0.11		11.76		11.87
596				2		1		0.11		11.87		11.98
595				2		2		0.11		11.87		11.98
594				2		3		0.11		11.87		11.98
593				2		4		0.11		11.87		11.98
592				2		1		0.11		11.98		12.09
591				2		2		0.11		11.98		12.09
590				2		3		0.11		11.98		12.09
589				2		4		0.11		11.98		12.09
588				2		1		0.11		12.09		12.2
587				2		2		0.11		12.09		12.2
586				2		3		0.11		12.09		12.2
585				2		4		0.11		12.09		12.2
584				2		1		0.11		12.2		12.31
583				2		2		0.11		12.2		12.31
582				2		3		0.11		12.2		12.31
581				2		4		0.11		12.2		12.31
580				2		1		0.11		12.31		12.42
579				2		2		0.11		12.31		12.42
578				2		3		0.11		12.31		12.42
577				2		4		0.11		12.31		12.42
576				2		1		0.11		12.42		12.53
575				2		2		0.11		12.42		12.53
574				2		3		0.11		12.42		12.53
573				2		4		0.11		12.42		12.53
572				2		1		0.11		12.53		12.64
571				2		2		0.11		12.53		12.64
570				2		3		0.11		12.53		12.64
569				2		4		0.11		12.53		12.64
568				2		1		0.11		12.64		12.75
567				2		2		0.11		12.64		12.75
566				2		3		0.11		12.64		12.75
565				2		4		0.11		12.64		12.75
564				2		1		0.11		12.75		12.86
563				2		2		0.11		12.75		12.86
562				2		3		0.11		12.75		12.86
561				2		4		0.11		12.75		12.86
560				2		1		0.11		12.86		12.97
559				2		2		0.11		12.86		12.97
558				2		3		0.11		12.86		12.97
557				2		4		0.11		12.86		12.97
556				2		1		0.11		12.97		13.08
555				2		2		0.11		12.97		13.08
554				2		3		0.11		12.97		13.08
553				2		4		0.11		12.97		13.08
552				2		1		0.11		13.08		13.19
551				2		2		0.11		13.08		13.19
550				2		3		0.11		13.08		13.19
549				2		4		0.11		13.08		13.19
548				2		1		0.11		13.19		13.3
547				2		2		0.11		13.19		13.3
546				2		3		0.11		13.19		13.3
545				2		4		0.11		13.19		13.3
544				2		1		0.11		13.3		13.41
543				2		2		0.11		13.3		13.41
542				2		3		0.11		13.3		13.41
541				2		4		0.11		13.3		13.41
540				2		1		0.11		13.41		13.52
539				2		2		0.11		13.41		13.52
538				2		3		0.11		13.41		13.52
537				2		4		0.11		13.41		13.52
536				2		1		0.11		13.52		13.63
535				2		2		0.11		13.52		13.63
534				2		3		0.11		13.52		13.63
533				2		4		0.11		13.52		13.63
532				2		1		0.11		13.63		13.74
531				2		2		0.11		13.63		13.74
530				2		3		0.11		13.63		13.74
529				2		4		0.11		13.63		13.74
528				2		1		0.11		13.74		13.85
527				2		2		0.11		13.74		13.85
526				2		3		0.11		13.74		13.85
525				2		4		0.11		13.74		13.85
524				2		1		0.11		13.85		13.96
523				2		2		0.11		13.85		13.96
522				2		3		0.11		13.85		13.96
521				2		4		0.11		13.85		13.96
520				2		1		0.11		13.96		14.07
519				2		2		0.11		13.96		14.07
518				2		3		0.11		13.96		14.07
517				2		4		0.11		13.96		14.07
516				2		1		0.11		14.07		14.18
515				2		2		0.11		14.07		14.18
514				2		3		0.11		14.07		14.18
513				2		4		0.11		14.07		14.18
512				2		1		0.11		14.18		14.29
511				2		2		0.11		14.18		14.29
510				2		3		0.11		14.18		14.29
509				2		4		0.11		14.18		14.29
508				2		1		0.11		14.29		14.4
507				2		2		0.11		14.29		14.4
506				2		3		0.11		14.29		14.4
505				2		4		0.11		14.29		14.4
504				2		1		0.11		14.4		14.51
503				2		2		0.11		14.4		14.51
502				2		3		0.11		14.4		14.51
501				2		4		0.11		14.4		14.51
500				2		1		0.11		14.51		14.62
499				2		2		0.11		14.51		14.62
498				2		3		0.11		14.51		14.62
497				2		4		0.11		14.51		14.62
496				2		1		0.11		14.62		14.73
495				2		2		0.11		14.62		14.73
494				2		3		0.11		14.62		14.73
493				2		4		0.11		14.62		14.73
492				2		1		0.11		14.73		14.84
491				2		2		0.11		14.73		14.84
490				2		3		0.11		14.73		14.84
489				2		4		0.11		14.73		14.84
488				2		1		0.11		14.84		14.95
487				2		2		0.11		14.84		14.95
486				2		3		0.11		14.84		14.95
485				2		4		0.11		14.84		14.95
484				2		1		0.11		14.95		15.06
483				2		2		0.11		14.95		15.06
482				2		3		0.11		14.95		15.06
481				2		4		0.11		14.95		15.06
480				2		1		0.11		15.06		15.17
479				2		2		0.11		15.06		15.17
478				2		3		0.11		15.06		15.17
477				2		4		0.11		15.06		15.17
476				2		1		0.11		15.17		15.28
475				2		2		0.11		15.17		15.28
474				2		3		0.11		15.17		15.28
473				2		4		0.11		15.17		15.28
472				2		1		0.11		15.28		15.39
471				2		2		0.11		15.28		15.39
470				2		3		0.11		15.28		15.39
469				2		4		0.11		15.28		15.39
468				2		1		0.11		15.39		15.5
467				2		2		0.11		15.39		15.5
466				2		3		0.11		15.39		15.5
465				2		4		0.11		15.39		15.5
464				2		1		0.11		15.5		15.61
463				2		2		0.11		15.5		15.61
462				2		3		0.11		15.5		15.61
461				2		4		0.11		15.5		15.61
460				2		1		0.11		15.61		15.72
459				2		2		0.11		15.61		15.72
458				2		3		0.11		15.61		15.72
457				2		4		0.11		15.61		15.72
456				2		1		0.11		15.72		15.83
455				2		2		0.11		15.72		15.83
454				2		3		0.11		15.72		15.83
453				2		4		0.11		15.72		15.83
452				2		1		0.11		15.83		15.94
451				2		2		0.11		15.83		15.94
450				2		3		0.11		15.83		15.94
449				2		4		0.11		15.83		15.94
448				2		1		0.11		15.94		16.05
447				2		2		0.11		15.94		16.05
446				2		3		0.11		15.94		16.05
445				2		4		0.11		15.94		16.05
444				2		1		0.11		16.05		16.16
443				2		2		0.11		16.05		16.16
442				2		3		0.11		16.05		16.16
441				2		4		0.11		16.05		16.16
440				2		1		0.11		16.16		16.27
439				2		2		0.11		16.16		16.27
438				2		3		0.11		16.16		16.27
437				2		4		0.11		16.16		16.27
436				2		1		0.11		16.27		16.38
435				2		2		0.11		16.27		16.38
434				2		3		0.11		16.27		16.38
433				2		4		0.11		16.27		16.38
432				2		1		0.11		16.38		16.49
431				2		2		0.11		16.38		16.49
430				2		3		0.11		16.38		16.49
429				2		4		0.11		16.38		16.49
428				2		1		0.11		16.49		16.6
427				2		2		0.11		16.49		16.6
426				2		3		0.11		16.49		16.6
425				2		4		0.11		16.49		16.6
424				2		1		0.11		16.6		16.71
423				2		2		0.11		16.6		16.71
422				2		3		0.11		16.6		16.71
421				2		4		0.11		16.6		16.71
420				2		1		0.11		16.71		16.82
419				2		2		0.11		16.71		16.82
418				2		3		0.11		16.71		16.82
417				2		4		0.11		16.71		16.82
416				2		1		0.11		16.82		16.93
415				2		2		0.11		16.82		16.93
414				2		3		0.11		16.82		16.93
413				2		4		0.11		16.82		16.93
412				2		1		0.11		16.93		17.04
411				2		2		0.11		16.93		17.04
410				2		3		0.11		16.93		17.04
409				2		4		0.11		16.93		17.04
408				2		1		0.11		17.04		17.15
407				2		2		0.11		17.04		17.15
406				2		3		0.11		17.04		17.15
405				2		4		0.11		17.04		17.15
404				2		1		0.11		17.15		17.26
403				2		2		0.11		17.15		17.26
402				2		3		0.11		17.15		17.26
401				2		4		0.11		17.15		17.26
400				2		1		0.11		17.26		17.37
399				2		2		0.11		17.26		17.37
398				2		3		0.11		17.26		17.37
397				2		4		0.11		17.26		17.37
396				2		1		0.11		17.37		17.48
395				2		2		0.11		17.37		17.48
394				2		3		0.11		17.37		17.48
393				2		4		0.11		17.37		17.48
392				2		1		0.11		17.48		17.59
391				2		2		0.11		17.48		17.59
390				2		3		0.11		17.48		17.59
389				2		4		0.11		17.48		17.59
388				2		1		0.11		17.59		17.7
387				2		2		0.11		17.59		17.7
386				2		3		0.11		17.59		17.7
385				2		4		0.11		17.59		17.7
384				2		1		0.11		17.7		17.81
383				2		2		0.11		17.7		17.81
382				2		3		0.11		17.7		17.81
381				2		4		0.11		17.7		17.81
380				2		1		0.11		17.81		17.92
379				2		2		0.11		17.81		17.92
378				2		3		0.11		17.81		17.92
377				2		4		0.11		17.81		17.92
376				2		1		0.11		17.92		18.03
375				2		2		0.11		17.92		18.03
374				2		3		0.11		17.92		18.03
373				2		4		0.11		17.92		18.03
372				2		1		0.11		18.03		18.14
371				2		2		0.11		18.03		18.14
370				2		3		0.11		18.03		18.14
369				2		4		0.11		18.03		18.14
368				2		1		0.11		18.14		18.25
367				2		2		0.11		18.14		18.25
366				2		3		0.11		18.14		18.25
365				2		4		0.11		18.14		18.25
364				2		1		0.11		18.25		18.36
363				2		2		0.11		18.25		18.36
362				2		3		0.11		18.25		18.36
361				2		4		0.11		18.25		18.36
360				2		1		0.11		18.36		18.47
359				2		2		0.11		18.36		18.47
358				2		3		0.11		18.36		18.47
357				2		4		0.11		18.36		18.47
356				2		1		0.11		18.47		18.58
355				2		2		0.11		18.47		18.58
354				2		3		0.11		18.47		18.58
353				2		4		0.11		18.47		18.58
352				2		1		0.11		18.58		18.69
351				2		2		0.11		18.58		18.69
350				2		3		0.11		18.58		18.69
349				2		4		0.11		18.58		18.69
348				2		1		0.11		18.69		18.8
347				2		2		0.11		18.69		18.8
346				2		3		0.11		18.69		18.8
345				2		4		0.11		18.69		18.8
344				2		1		0.11		18.8		18.91
343				2		2		0.11		18.8		18.91
342				2		3		0.11		18.8		18.91
341				2		4		0.11		18.8		18.91
340				2		1		0.11		18.91		19.02
339				2		2		0.11		18.91		19.02
338				2		3		0.11		18.91		19.02
337				2		4		0.11		18.91		19.02
336				2		1		0.11		19.02		19.13
335				2		2		0.11		19.02		19.13
334				2		3		0.11		19.02		19.13
333				2		4		0.11		19.02		19.13
332				2		1		0.11		19.13		19.24
331				2		2		0.11		19.13		19.24
330				2		3		0.11		19.13		19.24
329				2		4		0.11		19.13		19.24
328				2		1		0.11		19.24		19.35
327				2		2		0.11		19.24		19.35
326				2		3		0.11		19.24		19.35
325				2		4		0.11		19.24		19.35
324				2		1		0.11		19.35		19.46
323				2		2		0.11		19.35		19.46
322				2		3		0.11		19.35		19.46
321				2		4		0.11		19.35		19.46
320				2		1		0.11		19.46		19.57
319				2		2		0.11		19.46		19.57
318				2		3		0.11		19.46		19.57
317				2		4		0.11		19.46		19.57
316				2		1		0.11		19.57		19.68
315				2		2		0.11		19.57		19.68
314				2		3		0.11		19.57		19.68
313				2		4		0.11		19.57		19.68
312				2		1		0.11		19.68		19.79
311				2		2		0.11		19.68		19.79
310				2		3		0.11		19.68		19.79
309				2		4		0.11		19.68		19.79
308				2		1		0.11		19.79		19.9
307				2		2		0.11		19.79		19.9
306				2		3		0.11		19.79		19.9
305				2		4		0.11		19.79		19.9
304				2		1		0.11		19.9		20.01
303				2		2		0.11		19.9		20.01
302				2		3		0.11		19.9		20.01
301				2		4		0.11		19.9		20.01
300				2		1		0.11		20.01		20.12
299				2		2		0.11		20.01		20.12
298				2		3		0.11		20.01		20.12
297				2		4		0.11		20.01		20.12
296				2		1		0.11		20.12		20.23
295				2		2		0.11		20.12		20.23
294				2		3		0.11		20.12		20.23
293				2		4		0.11		20.12		20.23
292				2		1		0.11		20.23		20.34
291				2		2		0.11		20.23		20.34
290				2		3		0.11		20.23		20.34
289				2		4		0.11		20.23		20.34
288				2		1		0.11		20.34		20.45
287				2		2		0.11		20.34		20.45
286				2		3		0.11		20.34		20.45
285				2		4		0.11		20.34		20.45
284				2		1		0.11		20.45		20.56
283				2		2		0.11		20.45		20.56
282				2		3		0.11		20.45		20.56
281				2		4		0.11		20.45		20.56
280				2		1		0.11		20.56		20.67
279				2		2		0.11		20.56		20.67
278				2		3		0.11		20.56		20.67
277				2		4		0.11		20.56		20.67
276				2		1		0.11		20.67		20.78
275				2		2		0.11		20.67		20.78
274				2		3		0.11		20.67		20.78
273				2		4		0.11		20.67		20.78
272				2		1		0.11		20.78		20.89
271				2		2		0.11		20.78		20.89
270				2		3		0.11		20.78		20.89
269				2		4		0.11		20.78		20.89
268				2		1		0.11		20.89		21
267				2		2		0.11		20.89		21
266				2		3		0.11		20.89		21
265				2		4		0.11		20.89		21
264				2		1		0.11		21		21.11
263				2		2		0.11		21		21.11
262				2		3		0.11		21		21.11
261				2		4		0.11		21		21.11
260				2		1		0.11		21.11		21.22
259				2		2		0.11		21.11		21.22
258				2		3		0.11		21.11		21.22
257				2		4		0.11		21.11		21.22
256				2		1		0.11		21.22		21.33
255				2		2		0.11		21.22		21.33
254				2		3		0.11		21.22		21.33
253				2		4		0.11		21.22		21.33
252				2		1		0.11		21.33		21.44
